1447|Ветроходен кораб Pinta Varna|Забавления|Варна
1782|Дентална Клиника Аспрадент|Здраве|Варна
2975|Andrea SPA & Beauty|Красота и Релакс|София
2980|БиоКонсулт|Красота и Релакс|София
3797|Кафе-сладкарница Флорал|Заведения|Варна
4374|Pixy SPA||София
4661|Салон Celebrity|Красота и Релакс|София
4920|"Холистичен център ""По пътя на познанието"""|Уроци и курсове|Бургас
5201|Студио Сатен|Красота и Релакс|Пловдив
5618|Магазин Здраве от Индия|Пазаруване|Пловдив
5953|Студио за красота KISS|Красота и Релакс|Бургас
6920|Хотел Медикус|Туризъм|Вършец
7318|Сладкарница Луксор|Заведения|Пловдив
7867|Smartphones.bg|Пазаруване|София
8139|Илиана Петкова|Красота и Релакс|Плевен
8250|Детски център Makkuin 2|За децата|Пловдив
8739|"Фирма ""Ивана 2013"""|Автомобили|Пловдив
8802|Салон за красота Ти|Красота и Релакс|Пловдив
8810|Студио за красота Smile|Красота и Релакс|Плевен
9249|Издателска къща Кибеа|Пазаруване|София
1106|Savana L&G Студио|Красота и Релакс|София
1229|Luxury Auto SPA|Автомобили|София
1489|Кабинет по рекреация и масажи Артео|Красота и Релакс|Шумен
1515|Хотел Свети Георги|Туризъм|
2360|Хотел Sun City***|Туризъм|Слънчев бряг
2712|Салон за красота Manifique|Красота и Релакс|София
3104|Кабинет за кинезитерапия Ovaya|Красота и Релакс|София
4270|Фитнес център Симфония|Спорт и Фитнес|Пловдив
4582|Салон Искам...|Красота и Релакс|Плевен
4600|Салон за красота Ню Вижън|Красота и Релакс|Добрич
5307|Масажно студио Релакс|Красота и Релакс|Велико Търново
6433|Студио New Be||Варна
6447|Фризьорски салон Euphoria|Красота и Релакс|Хасково
6538|Euro Bakery|Заведения|Варна
6603|SPA клуб Бор|Туризъм|Велинград
6732|Lighthouse Golf & Spa Resort|Туризъм|Балчик
6745|Хотел Елена****|Туризъм|
6823|Ресторант Финес|Заведения|Пловдив
7243|Рибен ресторант Синьото|Заведения|Пловдив
7383|SayUz Clean|Други|
7572|ВИП ТУРС ЕООД|Туризъм|Плевен
7607|Фризьорско студио Еления|Красота и Релакс|Стара Загора
7870|Панацея|Красота и Релакс|
8126|Хотелски комплекс Стефанов|Туризъм|
8457|Студио Надежда||Бургас
9641|Ресторант Дъбъ|Заведения|Пловдив
9816|Вино Бар Вестибюл|Заведения|София
10159|SPA Хотел Орфей****|Туризъм|
1034|Beauty Derm Center|Красота и Релакс|Пловдив
2924|Гуми център|Автомобили|Пловдив
3625|ТА Юбим|Туризъм|София
3785|Beauty Studio Harmony|Красота и Релакс|Плевен
3982|Рибарници Немо|Заведения|Варна
4257|Масажно студио Азалия|Красота и Релакс|Пловдив
4910|Масажно студио Harem|Красота и Релакс|Пловдив
5114|Lady Fox|Красота и Релакс|Варна
6570|Хотел Биле***|Туризъм|
6882|SPA комплекс Невястата|Туризъм|
7093|vFashion.bg|Пазаруване|София
7258|Боулинг център Атлантис|Забавления|Бургас
7477|Фотостудио Стил|Други|Пловдив
7651|Club Boss & Sushi Bar|Заведения|Плевен
7854|Медика-Наречен|Туризъм|
7982|Studio nails 27|Красота и Релакс|Варна
8716|Ресторант Амор|Заведения|Бургас
8772|Mасажно студио Жасмин||Пловдив
8884|Салон Енигма|Красота и Релакс|Русе
9004|Дом за красота и здраве Анабел|Красота и Релакс|София
9298|Sweeterie KOKO|Заведения|София
9545|Hair style & Beauty shop|Красота и Релакс|Русе
9933|Био Акцент|Здраве|София
204|Гранд Хотел Велинград|Туризъм|Велинград
467|Козметичен салон Яна|Красота и Релакс|Велико Търново
696|Салон Петя Стил|Красота и Релакс|Пловдив
1176|Център Енигма|Красота и Релакс|София Пловдив Хасково
1544|Къщи за гости и почивка Костенковци|Туризъм|Габрово
1640|АВЕ- козметичен и масажен център|Красота и Релакс|Стара Загора
2951|Magazina.eu|Красота и Релакс|Русе
3000|"Ресторант ""Фемили"""|Заведения|Пловдив
3032|Дентална клиника КрасиДент|Здраве|София
3077|Релакс Център Блясък|Красота и Релакс|София
3584|Магазин WildArt|Пазаруване|Варна
4325|Държавна опера Стара Загора|Забавления|Стара Загора
5038|Печатница График Принт|Други|Варна
5168|HQ Bar & Dinner|Заведения|Пловдив
5286|Пункт за годишни технически прегледи ATG|Автомобили|Бургас
5951|Студио Soul & Body||Хасково
5967|Козметичен център Кокона|Красота и Релакс|Бургас
5972|Кафе Сладкарница СладкарницаТа|Заведения|Добрич
6286|Beauty Studio SC|Красота и Релакс|Варна
6596|Хотел Русенски Лом***|Туризъм|
7063|ArtPhotos4U.com|Пазаруване|
7193|център Хармония|Красота и Релакс|Стара Загора
7842|Салон за красота Жанет|Красота и Релакс|Велико Търново
8157|Масажист Юлия Колесникова||Бургас
8611|Estrella bar&dinner|Заведения|Пловдив
8881|Elsa Beauty Studio Varna|Красота и Релакс|Варна
8979|Пицария Paradise|Заведения|Плевен
9178|Ресторант Империал|Заведения|Русе
9707|ДРК Палавници|За децата|София
9890|Студио Evelin Beauty|Красота и Релакс|Варна
9891|Детски Кът Бургас|Забавления|Бургас
699|Кодак Експрес - Фото N1|Пазаруване|Велико Търново
1111|Студио за красота Релакс енд Екшън|Красота и Релакс|Варна
1422|Park & SPA Hotel Exotic****|Туризъм|
2047|Хотелски Комплекс Бряста|Туризъм|Велико Търново
2576|Студио за красота Белисима|Красота и Релакс|Варна
3101|Релакс клуб Ирма|Красота и Релакс|Русе
3425|Студио за красота Relax Silvi||Русе
3620|ТекТрейд|Пазаруване|Варна
3693|Хотел Александър - Златоград|Туризъм|Златоград
3806|Ресторант Mario's Family|Заведения|Русе
4484|Club El Gordo|Забавления|Варна
4815|S Auto 81|Автомобили|София
5117|Студио за красота Мира|Красота и Релакс|Пловдив
5675|Piccadilly|Заведения|Русе
5740|"Холистичен център здраве   "" Божествена Светлина """|Здраве|София
5866|Gallery of Beauty|Красота и Релакс|София
5872|Фитокозметичен център Ники|Красота и Релакс|Стара Загора
6181|Царската хапка|Заведения|Варна
6411|Козметично Студио DASH|Красота и Релакс|Плевен
6611|"Хотел ""All Seasons Club"""|Туризъм|Банско
6646|Вила Кайлъка|Туризъм|Плевен
6779|Хотел Естрея Палас|Туризъм|
7257|Стилист Гаро Папазян|Красота и Релакс|Пловдив
7462|Торти Ефи|Заведения|София
7487|Bar&Dinner Sparrows|Заведения|София
7841|Ресторант Златното пиле|Заведения|Бургас
7898|Modniaksesoari.com|Пазаруване|
8010|Парк Хотел Камчия**|Туризъм|
8588|Ресторант Corona|Заведения|Плевен
9434|Салон за красота Петуния|Красота и Релакс|Русе
9824|Escapegames.bg|Забавления|Варна
9862|Ресторант Сръбски Гурмани|Заведения|Русе
9894|1000vizitki.com|Спорт и Фитнес|
684|E Dent|Красота и Релакс|Русе
2269|Dinita tours|Туризъм|Бургас
2835|Бутиков хотел Ventura|Туризъм|Варна
2857|Студио за красота LV|Красота и Релакс|Пловдив
2867|Козметично студио Кали|Красота и Релакс|Добрич
2882|Студио Магнифико Трейд|Красота и Релакс|София
2918|Студио She Beauty Culture|Красота и Релакс|Варна
2984|Студио Vergy`s|Красота и Релакс|София
3168|Семеен хотел Орхидея***|Туризъм|Велинград
3233|Women's Dream|Красота и Релакс|Добрич
3698|Пицария Мис Каприз|Заведения|София
4287|Da House lunch & coffe|Заведения|София
4908|"Дом за красота ""Дом Романови"""|Красота и Релакс|Бургас
5198|Салон Madam Butterfly|Красота и Релакс|Варна
5298|Bar&Dinner Bianco|Заведения|Бургас
5483|Салон за красота Дива|Красота и Релакс|Шумен
5626|Храна за усмивки|Заведения|Пловдив
5811|Студио за красота Ugly or... Салон за красота съчетал всички услуги в едно|Красота и Релакс|Велико Търново
6036|Bellissima Sempre|Красота и Релакс|София
6825|Ресторант Бодила|Заведения|Пловдив
6854|Комплекс Драгневата къща***|Туризъм|
6938|Хотел Сабазий - Белинташ|Туризъм|
7571|Хотел Слънчев цвят|Туризъм|
7815|Хотел Тиа Мария***|Туризъм|
7984|Podaraci.biz|Пазаруване|Бургас
8032|Feri Art Productions|Забавления|София
8120|D&B - Clima|Други|
8312|Хотел ДСК|Туризъм|
8609|Орлова скала|Туризъм|
8766|Студио Be Well||Пловдив
8774|Bar & Grill Dari|Заведения|Пловдив
8785|Маrbella Nails Studio|Красота и Релакс|Варна
8834|Бар-ресторант Le Monde|Заведения|Русе
8846|Декона|Пазаруване|София
9191|Самостоятелни стаи Колорит|Туризъм|Копривщица
9361|Ola Taste of MED|Заведения|Варна
9431|Beauty center BRiana Art|Красота и Релакс|Русе
9678|Автомивка Ауто Фреш|Автомобили|Варна
9819|Хотел Аврора|Туризъм|
9883|Evelin R|Туризъм|Бургас
10052|Vestigo Real-Life Escape Room|Забавления|София
1659|"студио ""Киприда"""|Красота и Релакс|Стара Загора
1717|Студио за красота Ерика|Красота и Релакс|Стара Загора
2179|Photosesia.com|Забавления|София
2608|"Хотел ""Викони"" 3*, Банско"|Туризъм|Банско
2884|Cтудио за красота Flash|Красота и Релакс|Велико Търново
4175|Beauty 23|Красота и Релакс|София
4694|Салон за красота Сити 113|Красота и Релакс|Бургас
5150|Barok Bar|Заведения|София
5285|Ресторант Ред Фокс|Заведения|Бургас
5860|Солариум комплекс Валентина|Красота и Релакс|Плевен
5897|Ana|Красота и Релакс|Русе
6193|Zara Studio|Красота и Релакс|Варна
6819|Eзиков център Language Academy|Уроци и курсове|Варна
7022|Механа Каруцата|Заведения|Плевен
7051|Онлайн магазин BestShop|Пазаруване|
7085|Фирма Импулс 777|Пазаруване|
7716|Beautylicious|Красота и Релакс|София
7837|PIANO BAR JACKIE|Заведения|Варна
7909|Автомивка 34|Автомобили|Варна
8394|Happy Bar & Grill Люлин|Заведения|София
8410|Център за красота Beauty Acktion|Красота и Релакс|Шумен
8504|"Парти Център ""Елея"""|Забавления|Стара Загора
8565|Ресторант Unicatto -coffee &food, гр. Бургас|Заведения|Бургас
8982|Д-р Венета Ненкова-Богданова|Красота и Релакс|Пловдив
8983|Италианска пицария Loris|Заведения|Бургас
9042|Студио Flamingo||София
9217|Ресторант Aglea|Заведения|Пловдив
9546|Апарткомплекс Олимп|Туризъм|Свети Влас
9595|Студио Nishka|Красота и Релакс|Стара Загора
9916|Студио Бютишън||София
9927|Атракционен парк Акваполис|Забавления|
9932|Dark Rooms|Забавления|София
1064|Galaxy Bowling|Спорт и Фитнес|София
1433|Uni Holidays|Туризъм|София
2231|Козметично студио Ивида|Красота и Релакс|Варна
2710|Студио Tays||София
2904|Студио Арис|Красота и Релакс|София
2931|Център Innovative|Красота и Релакс|София
2979|PF Beauty and SPA|Красота и Релакс|София
3659|Hotel Time Out***|Туризъм|Сандански
4634|Студио Red Ink Tattoo|Красота и Релакс|Варна
5470|Фризьорски салон Руми|Красота и Релакс|Добрич
5774|Салон Excellent style|Красота и Релакс|София
6103|Студио Тони||Варна
6361|Heaven Studio - Сватбена фотография - Пловдив|За децата|Пловдив
6584|Хотел Casa Art, с. Орешак|Туризъм|
6865|Хотел Извора 2|Туризъм|
6999|Автосервиз Оптела|Автомобили|Пловдив
7134|Renew You|Красота и Релакс|София
7163|Кафе-клуб Белвю, Хасково|Заведения|Хасково
7414|Мега Боулинг|Забавления|Русе
7538|Olympia Gym|Спорт и Фитнес|Варна
8249|Ресторант Escape|Заведения|Шумен
8302|Снек-бар Аквариум|Заведения|Варна
8323|Семеен хотел Калина|Туризъм|
8389|Сладкарница Мирена|Заведения|Шумен
8398|Дентална практика Съни дент|Красота и Релакс|София
8816|Почивна станция Релакс|Туризъм|
8837|Хотел Шато Монтан|Туризъм|Троян
9015|Кино Арена|Култура|Смолян София Варна Стара Загора Плевен Велико Търново
9082|Studio J`Ador|Красота и Релакс|Варна
9805|Ресторант Florеnce|Заведения|Бургас
797|Катмания - вкусни пълнозърнести, сладки и солени катми|Заведения|Бургас
1063|Хотел Берлин Парк Витоша|Туризъм|София
2221|Салон Тони Стил|Красота и Релакс|Бургас
2514|Туристическа агенция Ривиера Тур|Туризъм|Пловдив
2821|"Козметично студио ""Каприз"""|Красота и Релакс|Плевен
2866|Ресторант Сплендид|Заведения|Добрич
3040|Комплекс Бар Наздраве|Заведения|Варна
3050|Естетично студио Beauty Point|Красота и Релакс|София
3903|Център New Life|Красота и Релакс|Варна
4129|Студио Farela|Красота и Релакс|София
4228|Ресторант Мерак|Заведения|Пловдив
4462|Национална верига Ardes.bg|Пазаруване|София Варна Велико Търново
5220|Автомивки Елсол|Автомобили|Пловдив
5612|Езиков Център Асториа Груп|Култура|Варна
5845|Студио Дафне|Красота и Релакс|Шумен
6208|China Express|Заведения|София
6254|Студио Сорос|Красота и Релакс|Русе
6527|The Academy|Заведения|София
6832|Тенденция 2011|Пазаруване|Русе
7696|Ресторант Агарта|Заведения|София
8212|Пералня Пранко|Други|Варна
8315|Естетик Клима|Други|Бургас
8340|Детски фризьорски салон ВЕСЕЛ БАЛОН|Красота и Релакс|София
8395|Студио за красота Бахами||София
8537|Салон за красота Лина|Красота и Релакс|Стара Загора
8592|VF Кетъринг|Заведения|Варна
8797|Ресторант и Барбекю Паладар|Заведения|Варна
8885|Масажно студио Радост||Добрич
9017|Бирария Cheers|Заведения|Пловдив
9218|Кафе-сладкарница Dreams|Заведения|Пловдив
9344|Рейки, масаж и психотерапия||София
9598|Масажен и терапевтичен кабинет Ани Караманова|Красота и Релакс|Бургас
9906|Термо-клима Стара Загора|Други|Стара Загора
9913|Комплекс Mapy Holidays|Туризъм|
9973|Puzzle Escape|Забавления|София
10071|VN Dent|Здраве|Плевен
1307|Салон за красота Lachita Fashion|Красота и Релакс|Велико Търново
1842|Студио La Bella|Красота и Релакс|Хасково
1913|Д-р Надя Станчева|Красота и Релакс|София
2291|НДК Конгресен център - София|Култура|София
2640|Д-р Юлияна Георгиева|Красота и Релакс|София
2795|Фотоателие Руфо|Други|Добрич
2847|Фризьорски салон Теодора|Красота и Релакс|Плевен
2989|Масажен център Sikera|Красота и Релакс|Бургас
3141|Студио Милисент|Спорт и Фитнес|Варна
3641|Център Tokusheva Nails|Красота и Релакс|Варна
4289|Храна за дома Хъшове|Заведения|Варна
4947|Учебен център Експерт|Уроци и курсове|Варна
5026|Рени Стил|Красота и Релакс|Сливен
5098|Аптека Pharma Plus|Пазаруване|Варна
5123|Ресторант Коневръза Бийч|Заведения|Варна
5167|Аква Планет Приморско|Забавления|Приморско
5666|Кафе - аперитив Gold|Заведения|Русе
6218|Fresh & Shiny|Други|София
6605|Хотел Язовир Кърджали|Туризъм|
6827|Дентална клиника Д-р Александров|Красота и Релакс|София
7169|Clima Vent|Други|
7250|Студио Bella|Красота и Релакс|Бургас
7307|Д-р Катерина Яковлиева|Красота и Релакс|Пловдив
7582|Салон Nushi|Красота и Релакс|Варна
7623|Италиански ресторант Al Colosseo|Заведения|Пловдив
7754|Козметично студио VIP Room|Красота и Релакс|Бургас
7851|Вила Лазур|Туризъм|Слънчев бряг
7856|Почивна станция Велиста|Туризъм|
7934|Медицински център РареДис|Красота и Релакс|Пловдив
8027|Ping-Pong Club Paradise|Забавления|София
8167|Ресторант Родопска къща|Заведения|София
8321|Студио Захир|Красота и Релакс|Варна
8338|Хотел Прованс|Туризъм|Летница
8409|Естрея Резиденс|Туризъм|
8608|Хотел-ресторант Рибарникъ|Туризъм|
8824|Козметичен салон Пламена|Красота и Релакс|Плевен
8931|Ресторант Loft|Заведения|Бургас
9053|Лесковачка Сръбска Скара|Заведения|София
9239|Дипломатически клуб Глория Палас|Заведения|София
9318|La.Di.Ght|Красота и Релакс|София
9519|Салон за красота Elitis|Красота и Релакс|Варна
9551|Monic SPA Club 2||Пловдив
9793|Хотел Алекс - Балчик|Туризъм|Балчик
1151|Салон за красота Мистик|Красота и Релакс|Пловдив
1384|"ДТ  ""Ст. Киров"" - Сливен"|Култура|Варна
1517|Козметичен салон Чар|Красота и Релакс|Велико Търново
1958|Почивна база Асеневци|Туризъм|Дряново
2010|Салон New Style|Красота и Релакс|София
2854|Авицена SVS|Красота и Релакс|София
2953|Studio Art|Красота и Релакс|Варна
3109|Хотел Савов**, Чепеларе|Туризъм|Чепеларе
3114|SPA Студио Сабина|Красота и Релакс|София
3558|СПА Хотел Аспа Вила***|Туризъм|
3575|"Ресторант ""Кольовите манджи"""|Заведения|Варна
3597|Салон Queen|Красота и Релакс|Пловдив
4103|Ресторант 360°|Заведения|Варна
4181|Салон Shik|Красота и Релакс|Варна
4232|"ДТ ""Рачо Стоянов"""|Забавления|Варна
4756|Комплекс Приказките||Добрич
5127|Туристическа агенция Адлер Холидейз|Туризъм|Пловдив
5283|White Point Dental Clinic|Красота и Релакс|София
5405|Bar Elusion|Заведения|Пловдив
5767|Домашната сладкарница|Заведения|София
5931|Оптика Vladis|Пазаруване|Стара Загора
6163|Ресторант Ореха|Заведения|Добрич
6300|Студио Dh hair style|Красота и Релакс|Бургас
6462|Café Café|Заведения|София
6677|Хотел Бохеми**|Туризъм|
6727|SPA Хотел Девин * * * *|Туризъм|Девин
7027|Хотел Атлант***|Туризъм|
7333|Турски ресторант Никол|Заведения|София
7449|Студио Bella Bellinda|Красота и Релакс|Пловдив
7552|Бистро Бъчвата|Заведения|Бургас
7566|Салон за красота Belisima|Красота и Релакс|Пловдив
7577|АПИДП ИП Д-р Гриша Цеков|Красота и Релакс|Русе
7779|Студио за красота Чар|Красота и Релакс|Пловдив
7817|Студио за красота Dreams|Красота и Релакс|Плевен
7818|Водолазен Център Due|Спорт и Фитнес|Созопол
8087|Хотел Костел Палас|Туризъм|
8748|Pесторант Мистрал|Заведения|Варна
8770|Салон за красота Лусия||Стара Загора
8807|Хотел Медвен|Туризъм|
8862|Ресторант Райска Хапка|Заведения|Пловдив
8909|Дигитално офсетова печатница  New Media Europe|Пазаруване|Варна
8925|Фризьорски салон D&K|Красота и Релакс|Велико Търново
9205|Сладкарница Шарлот|Пазаруване|Пловдив
9342|Механа Кукуш|Заведения|София
9557|Комплекс Боженците релaкс|Туризъм|
9680|Италиански ресторант Луксор|Заведения|Бургас
9709|Апартаментен хотел Bansko Royal Towers|Туризъм|Банско
9880|Салон за красота Beauty nails|Красота и Релакс|София
9903|Хотел Сердика|Туризъм|
10007|Механа Балканска скара|Заведения|
10018|Room 66|Забавления|София
1397|Детски обувки Колев и Колев|Пазаруване|София Пловдив Варна Бургас Русе Стара Загора
1657|Дермато-козметичен център Арт Медика|Красота и Релакс|Плевен
1732|Кемпински Хотел Гранд Арена|Туризъм|Банско
1803|Airsoft Стрелбище Sniper|Забавления|София
2836|Ресторант Каприз|Заведения|Варна
2859|Ресторант Сезони|Заведения|Добрич
2996|Коктейл - Бар Murano|Заведения|Пловдив
3011|Bulteam Adventures|Туризъм|Варна
3202|"Медицински център"" Life"""|Красота и Релакс|София
3651|Glass Time|Пазаруване|Пловдив
3746|Държавен куклен театър|Култура|Пловдив
3923|Pizza Luigi|Заведения|София
4354|Фитнес StarClub, Radisson Blu Grand Hotel|Спорт и Фитнес|София
4758|Гостилница Варна|Заведения|Варна
4794|Ресторант Пикник|Заведения|Пловдив
5089|Хотел Бреза***|Туризъм|Боровец
5288|Салон S Style|Красота и Релакс|Стара Загора
5355|Студио Комфорт|Красота и Релакс|София
5510|Грузински ресторант|Заведения|Варна
5703|Crêpe Café|Заведения|Пловдив
6007|Италиански ресторант Pomodoro|Заведения|София
6663|Обзор Бийч Ресорт****|Туризъм|Обзор
6670|Piter Hotel|Туризъм|Варна
6714|СЕМЕЕН ХОТЕЛ-РЕСТОРАНТ МАЛАМОВАТА КЪЩА|Туризъм|Гоце Делчев
7402|Салон Дайманд Хаус|Красота и Релакс|Пловдив
7482|Tempofoods.bg|Заведения|
7497|Пицария bar&food  Малибу Сънсет|Заведения|Бургас
7636|Испански ресторант Y OLE|Заведения|София
7830|GW Team|Автомобили|Пловдив
8058|Център по физиотерапия и рехабилитация DAlex|Красота и Релакс|Пловдив
8112|Хотел Елири***|Туризъм|Несебър
8274|Пица и паста бар Апетито|Заведения|Плевен
8278|Център Viaillet Perfection||Пловдив
8455|Студио за красота Изкушение|Красота и Релакс|Плевен
8459|Ресторант СмирновЪ|Заведения|Варна
8480|Салон за красота Ванесса|Красота и Релакс|Бургас
8544|Ресторант Маваро|Заведения|Стара Загора
8997|Ледена пързалка Люлин Парк|Забавления|София
9031|SPA хотел Сейнт Джордж****|Туризъм|Поморие
9200|Студио Барбадос|Красота и Релакс|София
9452|Анджи 2010|Пазаруване|
9693|Механа Чановете|Заведения|Стара Загора
9865|Хотел Еос, Китен|Туризъм|Китен
10080|Комплекс Flora Residence Daisy|Туризъм|
10174|Хотел Орфей*****|Туризъм|Девин
10246|Сервиз и ГТП При Таньо|Автомобили|Пловдив
10422|Ресторант Шийтаке|Заведения|София
10436|Happy Център Бургас|Заведения|Бургас
1554|Студио за красота Леда|Красота и Релакс|Пловдив
1673|Апартхотел Lucky Bansko 5*|Туризъм|Банско
2772|Tsveti Shine|Красота и Релакс|Стара Загора
2840|Автосервиз Спешъл ауто|Автомобили|Варна
2863|Автомивка Автотрейд|Автомобили|Добрич
3009|Ресторант Only You|Заведения|София
3046|Бар за красота - Nail Bar|Красота и Релакс|София
3070|Дентален център Д-р Динкова|Здраве|Варна
3778|Bar & Dinner Modero|Заведения|Пловдив
3870|Козметично студио Огледало|Красота и Релакс|Хасково
4445|Мис Мадона Стил|Красота и Релакс|Бургас
4701|Салон за красота A la Monique|Красота и Релакс|Пловдив
4743|Салон за красота Sun Shine|Красота и Релакс|Стара Загора
4993|Ресторант Весело Село|Заведения|Пловдив
5049|Pizza&Coffee  Примо|Заведения|Бургас
5148|Сладкарница Bene|Заведения|Варна
5383|Стоматологичен център SBC Dental|Красота и Релакс|София
5560|Студио за красота Финес|Красота и Релакс|Добрич
5994|Кika.bg|Пазаруване|Сандански Силистра София Варна Добрич Шумен Благоевград Търговище
6102|Ресторант Дон Домат|Заведения|Бургас
6457|Ресторант Централ|Заведения|Асеновград
7551|Семеен хотел Далия|Туризъм|Велинград
7844|Хотел White Rock Castle|Туризъм|Балчик
7849|Винарна Вила Терес|Туризъм|
7916|Студио Bella Donna|Красота и Релакс|Плевен
7917|Салон за красота Glamour Point|Красота и Релакс|Пловдив
8276|Семеен хотел Чукани|Туризъм|
8670|Бистро Клубът|Заведения|Русе
8773|Масажно студио Стоп стрес||София
8781|Студио Естир|Красота и Релакс|Пловдив
8804|Салон Джина|Красота и Релакс|Бургас
8860|Sky Park|Забавления|София
9121|Сладкарница Гранд Сити|Заведения|София
9147|Хотел Антик|Туризъм|Дряново
9150|Комплекс Romance Marine|Туризъм|
9240|"МДЦ ""Саздановски Медика Нова"""|Красота и Релакс|София
9662|Клиника Лазермед|Красота и Релакс|Бургас
9686|Център за масажи Lina-Massage||София
9694|Независим театър|Култура|София
9988|Салон за красота Белисима|Красота и Релакс|София
10139|Хотел Делта Бийч|Туризъм|
10166|Ресторант Ниагара|Заведения|София
10482|Механа Българи|Заведения|Варна
1449|Салон  за красота Life Style|Красота и Релакс|Русе
2919|Savana L&G Студио|Красота и Релакс|София
3576|Пицарии Mamma Mia|Заведения|София
4207|Bomba.bg|Пазаруване|София
4501|Автоцентър Премио-Дийома|Автомобили|Варна
5009|Хайку в зелено|Красота и Релакс|Варна
5219|House of Sport Fitness & Wellness Centre|Спорт и Фитнес|Стара Загора
5269|Ресторант Магура|Заведения|Пловдив
5782|Фотограф Димитър Евтимов|Забавления|Бургас
5987|SPA Center Spartak Levski-Iliana DPS||София
6191|MOVE Music Club|Заведения|Пловдив
6251|Атлетик Фитнес||Пловдив
6355|Фризьорски салон Каприз|Красота и Релакс|Велико Търново
6453|Фото и видео студио Валентo|Пазаруване|Бургас
6502|Бистро Пикант|Заведения|Бургас
6767|Планински изглед|Туризъм|
6841|Хотел Анели|Туризъм|Сандански
7000|Пан Блин|Заведения|Варна
7068|"Издателство ""Клевър Бук"""|Пазаруване|
7095|Bot-zone.com|Пазаруване|
7191|Студио за красота Брилянс|Красота и Релакс|Шумен
7304|Maxco|Заведения|
7378|Център за красота Вип|Красота и Релакс|Русе
7626|Д-р Стефка Атанасова|Красота и Релакс|Бургас
7781|Механа Илинден|Заведения|Русе
7782|Механа Букет|Заведения|Варна
7831|Салон за красота МЕА|Красота и Релакс|Пловдив
8101|Фризьорски салон Венера - М|Красота и Релакс|Хасково
8109|Хотел  - ресторант Авион***|Туризъм|Пловдив
8191|"Компютърен сервиз ""ITComfort"""|Други|Варна
8319|Студио 13|Красота и Релакс|Плевен
8345|Механа Ловна среща||Банско
8558|Fish & Grill Бирариятъ|Заведения|Пловдив
8657|Семеен хотел Пламена|Туризъм|
8735|Bebovski Photography|Забавления|
8965|Брилянтино|Други|София
9202|Stile Italiano|Заведения|Русе
9207|Фризьорски салон Захир|Красота и Релакс|Плевен
9209|Ristorante Antico 2|Заведения|Пловдив
9415|Студио за маникюр NereArte|Красота и Релакс|Плевен
9456|Sexysiluet.com|Пазаруване|
9647|Тop-storebg|Пазаруване|
9761|Таралеж|Заведения|Стара Загора
9794|Prego fresh and coffee bar|Заведения|София
9800|Smuggler`s Diner|Заведения|София
10144|Хотел Темида**|Туризъм|Варна
10276|Испански ресторант La Paella|Заведения|Пловдив
1308|Arctic Cat|Туризъм|Смолян
2363|Семеен хотел Верона***|Туризъм|Созопол
2428|Снек-бар Летен Театър|Заведения|Добрич
2492|Green Deli Cafe|Заведения|София
2665|Discount Mania|Пазаруване|Благоевград
2834|Sea Adventure|Забавления|Варна
2881|ЕЗИКОВ ЦЕНТЪР ТЕРА|Уроци и курсове|Пловдив
2973|Студио Envy me|Красота и Релакс|София
3300|"Соларно студио ""Шамс"""|Красота и Релакс|София
3611|Хотел Свети Константин|Туризъм|Кърджали
3661|Адапт Про - бизнес решения|Други|Русе
3838|Студио за татуировки Black Temple|Красота и Релакс|Варна
3873|Бърза закуска|Заведения|Русе
4046|Mагазин за бижута Мария-Магдалена|Пазаруване|Варна
4392|Гранд хотел Рига|Заведения|Русе
4632|Студио Брилянтин|Красота и Релакс|Шумен
4955|Козметичен център Studio S|Красота и Релакс|Бургас
5329|Фризьорски салони Bonita и училище за фризьори Стилист Капанов|Красота и Релакс|Бургас
5670|Механа Пчелина|Заведения|Варна
5785|Бензиностанция Еко Кар Газ|Бензиностанции|Варна
5842|Детски кът Мирена|За децата|Шумен
6126|Масажно студио Итака|Красота и Релакс|Русе
6179|Бистро Традиция|Заведения|Варна
6291|Ресторант Ракия|Заведения|Бургас
6345|Ресторант Unicato|Заведения|Пловдив
6438|Ресторант Green Garden|Заведения|Шумен
6546|Дюнер Синдбад|Заведения|Варна
6556|Студио за красота Скада||Варна
6653|Комплекс Острова|Туризъм|
6794|Хотел Рилена***|Туризъм|Китен
6803|Костадиновите къщи|Туризъм|Елена
7228|Фирма Кибела|Красота и Релакс|
7334|Ресторант Киното|Заведения|Русе
7410|Парти Арт 91|Забавления|
7475|Кетъринг Лъчони|Заведения|
7503|Бистро Глинени гърнета|Заведения|Хасково
7625|Wish You Were Here|Заведения|София
7767|Студио Valena Art|Пазаруване|Велико Търново
7903|Работилница за кулинарни изделия Градина|Заведения|Варна
7920|Ресторант Barbello|Заведения|София
8156|Пункт за ГТП Алфа-М|Автомобили|Пловдив
8197|Семеен хотел Незабравка|Туризъм|
8342|Violet Skin & Body Therapies|Красота и Релакс|Плевен
8418|Хотел Сейдол|Туризъм|
8543|Soup bar|Заведения|Варна
8556|Хотел Сирена|Туризъм|
8615|Д-р Илиана Трифонова|Красота и Релакс|Стара Загора
8633|PF Fish SPA||София
8640|Автоцентър Балис|Автомобили|Плевен
8708|Бистро Вин де Руж|Заведения|Бургас
8877|Център по рехабилитация Хрисо||Пловдив
8879|Silk Photography and Style|Забавления|Варна
